pid,image,session_id,parent_id,command_line,start_s,end_s,duration_s,first_io_s,first_image_s
4988,svchost.exe,0,1264,C:\WINDOWS\System32\svchost.exe -k NetSvcs -p -s NcaSvc,155.7524555,156.3232947,0.5708391999999947,,
15624,svchost.exe,0,1264,C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv,155.7524701,163.59726940000002,7.844799300000005,155.9087625,
7340,svchost.exe,0,1264,C:\WINDOWS\System32\svchost.exe -k NetworkService -p,155.7539645,157.07818120000002,1.3242167000000222,155.7741359,
360,svchost.exe,0,1264,C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -s WPDBusEnum,155.7546479,163.5979361,7.843288199999989,156.19020410000002,
7256,gpscript.exe,0,1044,gpscript.exe /Startup,155.7593176,163.5986014,7.839283800000004,,
14648,svchost.exe,0,1264,C:\WINDOWS\system32\svchost.exe -k wusvcs -p -s WaaSMedicSvc,156.1435936,163.59911350000002,7.455519900000013,156.2921207,
16544,mobsync.exe,1,1456,C:\WINDOWS\System32\mobsync.exe -Embedding,157.21806,163.5998228,6.38176279999999,157.3790313,
14164,cmd.exe,0,7256,"C:\WINDOWS\system32\cmd.exe /c """"\\cznet.zeiss.org\SysVol\cznet.zeiss.org\Policies\{50EF54C1-7492-4C96-8079-DF8820F717ED}\Machine\Scripts\Startup\ServiceLauncher.cmd"" """,157.6215601,160.1818983,2.5603381999999897,158.0243263,
12208,WavesSvc64.exe,1,11988,"""C:\Windows\System32\DriverStore\FileRepository\wavesapo10de.inf_amd64_db3f3288eba6a142\WavesSvc64.exe"" -Jack",158.0677399,163.60118980000001,5.533449900000022,158.4769886,
2672,powershell.exe,0,7256, -ExecutionPolicy ByPass -File Layout.ps1 Remove-Item LayoutModification.xml,158.29327320000002,163.6026513,5.309378099999975,158.8938098,
4112,conhost.exe,0,2672,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,158.4423332,163.6030047,5.1606715000000065,,
14128,cmd.exe,0,14164,C:\WINDOWS\system32\cmd.exe /c ver,158.66748760000002,159.2326839,0.5651962999999967,,
6176,expand.exe,1,12208,"""C:\Windows\System32\expand.exe"" ""C:\Users\zomhecke\AppData\Local\Temp\MaxxAudio_Data.cab"" ""-F:DeployTable.ini"" ""C:\Users\zomhecke\AppData\Local\Temp""",158.8711644,159.6106279,0.7394634999999994,,
13436,conhost.exe,1,6176,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,159.2108923,159.61478060000002,0.40388830000000553,,
8696,wpr.exe,1,16484,wpr  -stopboot C:\TEMP\bootLog.etl,159.4711023,163.60348530000002,4.132383000000004,159.853892,
5100,cmd.exe,0,14164,"C:\WINDOWS\system32\cmd.exe /c sc query ""Service Launcher""",159.5926301,159.9302016,0.3375714999999957,,
5912,sc.exe,0,5100,"sc  query ""Service Launcher""",159.7946562,159.92392,0.12926380000001814,,
12428,unsecapp.exe,1,1456,C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding,160.5403255,163.6041119,3.063786399999998,,
6044,msedgewebview2.exe,1,13440,"""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\145.0.3800.70\msedgewebview2.exe"" --type=utility --utility-sub-type=proxy_resolver.mojom.ProxyResolverFactory --lang=de --service-sandbox-type=service --video-capture-use-gpu-memory-buffer --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26100.7840) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26100 IsWebView2/True (WebView2Version 145.0.3800.70)"" --user-data-dir=""C:\Users\zomhecke\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2125.34901.0.0 --embedded-browser-webview=1 --always-read-main-dll --metrics-shmem-handle=4132,i,10007190208152372152,6373433784027469917,524288 --field-trial-handle=2028,i,2785773715165617550,14541415807131844947,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --trace-pro",162.464553,163.6046628,1.1401098000000047,,
14584,CcmExec.exe,0,1264,C:\WINDOWS\CCM\CcmExec.exe,162.7276407,163.6052694,0.8776287000000025,162.8059312,
11164,ServiceShell.exe,0,1264,"""C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe""",163.0310662,163.6057786,0.5747124000000099,163.4947313,
